image,longitude,latitude,country_id,admin1_id,admin2_id,cell_id
flickr_sge_5433946851_3caca0ea7f_o.jpg,10.9781,47.4004,0,47,78,8561
flickr_sge_5433947283_2cccbaf302_o.jpg,10.9794,47.4022,0,47,78,8561
flickr_sge_5441658481_3ac08f9d0a_o_grid_1_0.008_0.008.xml_1_0_0.339557.jpg,6.641433239,45.89111328,3,33,25,8346
flickr_sge_5449119768_ae2877f654_o.jpg,14.1478,46.1332,6,14,0,8684
flickr_sge_5494934917_1a7afe0225_o.jpg,10.7459,47.3339,0,47,66,8424
flickr_sge_5494939275_e43f745de5_o.jpg,10.7453,47.3341,0,47,66,8424
flickr_sge_5494941043_0fe68dafec_o.jpg,10.7418,47.3361,0,47,78,8424
flickr_sge_5494952913_9251357a29_o.jpg,10.7415,47.3363,0,47,78,8424
flickr_sge_5494957791_87f616c018_o.jpg,10.7404,47.3367,0,47,78,8424
flickr_sge_5495001327_35c1df84ed_o.jpg,10.7399,47.3376,0,47,78,8424
flickr_sge_5495003395_c5fc6327af_o.jpg,10.74,47.3377,0,47,78,8424
flickr_sge_5495042413_559f232f60_o.jpg,10.7456,47.3374,0,47,78,8424
flickr_sge_5495552514_2d3abf72f5_o.jpg,10.7403,47.3367,0,47,78,8424
flickr_sge_5495555724_ae1da776a3_o.jpg,10.7403,47.3367,0,47,78,8424
flickr_sge_5495558654_ed8b1b8aec_o.jpg,10.7403,47.3367,0,47,78,8424
flickr_sge_5495583292_106a1b9df0_o_grid_1_0.004_0.004.xml_0_1_1.01488.jpg,10.74209499,47.33882904,0,47,78,8424
flickr_sge_5495585164_e095421ac6_o.jpg,10.7396,47.3368,0,47,78,8424
flickr_sge_5495587136_ec9d716a8d_o.jpg,10.7396,47.3371,0,47,78,8424
flickr_sge_5495589640_2490362305_o.jpg,10.7397,47.3372,0,47,78,8424
flickr_sge_5495591978_7883d8ef1f_o.jpg,10.7397,47.3374,0,47,78,8424
flickr_sge_5495604748_9e40221bfe_o.jpg,10.7403,47.3382,0,47,78,8424
flickr_sge_5495619656_e56a46ef6c_o.jpg,10.7406,47.3385,0,47,78,8424
flickr_sge_5495621998_ebccacd652_o.jpg,10.7427,47.339,0,47,78,8424
flickr_sge_5495623872_3fcbdd4a7a_o.jpg,10.7428,47.339,0,47,78,8424
flickr_sge_5495625130_1ed5600b57_o.jpg,10.7435,47.3391,0,47,78,8424
flickr_sge_5495626710_0acbfa11fe_o.jpg,10.7435,47.3391,0,47,78,8424
flickr_sge_5495732574_2019d5f36f_o.jpg,10.7491,47.3404,0,47,78,8424
flickr_sge_5509181368_95a643831b_o.jpg,11.1303,47.5205,2,6,116,8561
flickr_sge_5509182192_a032510ec2_o.jpg,11.1303,47.5205,2,6,116,8561
flickr_sge_5529815511_0b47c03c85_o.jpg,10.9942,47.4561,2,6,116,8561
flickr_sge_5548157061_3de52ea77c_o.jpg,13.9858,46.1738,6,10,0,8684
flickr_sge_5548707502_c880294898_o.jpg,14.2651,46.1952,6,38,0,8687
flickr_sge_5548746416_397a1eb4d8_o.jpg,13.9824,46.1703,6,10,0,8684
flickr_sge_5576837725_eafe1de5c2_o.jpg,11.0916,47.4831,2,6,116,8561
flickr_sge_5606320954_37daca451b_o_grid_1_0.008_0.008.xml_0_0_0.482591.jpg,11.13860893,47.51052094,2,6,116,8561
flickr_sge_5610641405_6f954b7359_o.jpg,10.5842,47.4697,0,47,78,8558
flickr_sge_5610715871_4d2e3706f0_o.jpg,10.5854,47.4743,0,47,78,8558
flickr_sge_5611194820_18c37a4702_o.jpg,10.5854,47.4743,0,47,78,8558
flickr_sge_5611240186_05cecd50a8_o.jpg,10.5853,47.4742,0,47,78,8558
flickr_sge_5611325796_b1a537df28_o.jpg,10.5854,47.4743,0,47,78,8558
flickr_sge_5700335743_82f59ce41d_o.jpg,11.2166,46.4381,4,45,19,8411
flickr_sge_576745929_e3115b597b_o.jpg,11.5433,47.6737,2,6,116,8564
flickr_sge_576747473_799b45be2f_o_grid_1_0.004_0.004.xml_0_1_0.950022.jpg,11.5453558,47.67571259,2,6,116,8564
flickr_sge_576749089_b4505f3648_o_grid_1_0.004_0.004.xml_0_1_0.950022.jpg,11.5453558,47.67571259,2,6,116,8564
flickr_sge_5777673287_301b854968_o.jpg,10.1777,47.3255,0,54,58,8421
flickr_sge_5778218778_9cf1843c47_o.jpg,10.1779,47.3255,0,54,58,8421
flickr_sge_5778241054_bcf83ca749_o.jpg,10.1962,47.324,0,54,58,8421
flickr_sge_5797039315_fb0dfdc903_2590_11739110@N00.jpg,11.0856,47.5105,2,6,116,8561
flickr_sge_5810467881_1742bab279_5264_42645785@N04.jpg,11.0141,47.8008,2,6,116,8563
flickr_sge_5843368856_6afc68b515_o.jpg,7.19118,45.7303,4,0,118,8328
flickr_sge_5880440596_d9e9dae2e1_6016_52936359@N05.jpg,10.7351,47.1998,0,47,66,8424
flickr_sge_5922313107_2ed9718920_6143_23402444@N07.jpg,10.346,47.414,2,6,114,8558
flickr_sge_5922710319_d24cca424f_6030_23402444@N07.jpg,10.227,47.3494,0,54,58,8421
flickr_sge_5922711659_dc5c038806_6146_23402444@N07.jpg,10.227,47.3494,0,54,58,8421
flickr_sge_5922819575_89a9526aa0_6005_23402444@N07.jpg,10.1209,47.3101,0,54,58,8421
flickr_sge_5922874364_1313eb4ae0_6023_23402444@N07.jpg,10.346,47.414,2,6,114,8558
flickr_sge_5923250224_0426da77f6_6130_23402444@N07.jpg,10.2169,47.3499,0,54,58,8421
flickr_sge_5923386594_47d0cec6e3_6020_23402444@N07.jpg,10.1209,47.3101,0,54,58,8421
flickr_sge_5929392055_b264b79bd6_o.jpg,11.7768,47.5906,2,6,116,8562
flickr_sge_5929392831_08342a8c0f_o.jpg,11.7768,47.5906,2,6,116,8562
flickr_sge_5929402871_dcc354c1a4_o.jpg,11.7811,47.5912,2,6,116,8562
flickr_sge_5943030798_bd1f17f42e_o.jpg,15.8079,47.7741,0,20,77,8868
flickr_sge_5950888127_7275528cf8_o.jpg,12.0129,47.7036,2,6,116,8564
flickr_sge_5970513083_6152fc5aac_o.jpg,10.0703,47.3382,0,54,58,8421
flickr_sge_5970515005_3aaecf89a4_o.jpg,10.0696,47.3382,0,54,58,8421
flickr_sge_5971059026_395c4ea005_o.jpg,10.0723,47.3389,0,54,58,8421
flickr_sge_5971297184_8a71190d8a_o.jpg,10.0794,47.3237,0,54,58,8421
flickr_sge_5971327420_dd9d6bcc28_o.jpg,10.0791,47.324,0,54,58,8421
flickr_sge_5971329640_575c06556d_o.jpg,10.0791,47.324,0,54,58,8421
flickr_sge_5971442814_6184bc1d2b_o.jpg,10.1369,47.3428,0,54,58,8421
flickr_sge_6020301094_fc2fbe6987_6138_52936359@N05.jpg,11.4697,47.3555,0,47,67,8425
flickr_sge_6023993952_d8959772b8_o.jpg,11.7924,47.6614,2,6,116,8564
flickr_sge_6038860476_ecf242d7af_6069_53074617@N00.jpg,12.0533,46.4834,4,53,93,8415
flickr_sge_6045443331_952b0ee961_6075_52936359@N05.jpg,11.0209,47.348,0,47,67,8424
flickr_sge_6056971409_e350c2a0d1_o.jpg,10.8394,46.7812,4,45,19,8416
flickr_sge_6057520624_fe3bfe1fb8_o_grid_1_0.004_0.004.xml_1_1_1.08084.jpg,10.84161949,46.78292847,4,45,19,8416
flickr_sge_6062003209_f30e104ded_6090_53074617@N00.jpg,11.8102,46.4873,4,45,102,8415
flickr_sge_6062441507_f00fa7974e_6197_99533252@N00.jpg,11.4524,46.3472,4,45,102,8412
flickr_sge_6068756599_053b325b6f_o_grid_1_0.004_0.004.xml_1_1_1.12408.jpg,11.05051231,47.43072128,2,6,116,8561
flickr_sge_6068784439_2b71a93be1_o.jpg,11.0478,47.4295,2,6,116,8561
flickr_sge_6069329108_a7d08b885a_o.jpg,11.0479,47.4296,2,6,116,8561
flickr_sge_6090320930_21a4305749_6204_46844331@N00.jpg,10.933,47.3628,0,47,78,8561
flickr_sge_6111330985_304ac55529_6075_30794734@N03_grid_1_0.008_0.008.xml_0_1_0.228303.jpg,6.821134567,45.91000748,3,33,25,8346
flickr_sge_6144356491_5b32fe18e3_o.jpg,12.2898,46.9269,4,45,19,8728
flickr_sge_6150854698_e61df96ec2_o.jpg,6.04491,45.1288,3,33,23,6770
flickr_sge_6180010839_cfc6ae5d43_o_grid_1_0.004_0.004.xml_0_0_0.419949.jpg,10.82024765,47.38519669,0,47,78,8561
flickr_sge_6200947928_3c4737a386_o.jpg,11.0845,47.2645,0,47,67,8424
flickr_sge_6204997200_224bb1243f_o.jpg,14.3113,46.1548,6,38,0,8685
flickr_sge_6206683701_06536accb0_o_grid_1_0.004_0.004.xml_0_1_0.399066.jpg,10.26826859,47.3524971,2,6,114,8421
flickr_sge_6206688449_532042596d_o.jpg,10.2561,47.2993,0,47,78,8421
flickr_sge_6206690675_43108e713b_o.jpg,10.2475,47.2905,0,47,78,8421
flickr_sge_6206704337_d09bbab8c9_o.jpg,10.2286,47.2957,0,54,58,8421
flickr_sge_6207199740_6668c362f3_o_grid_1_0.004_0.004.xml_1_0_0.399066.jpg,10.25630856,47.30231857,0,47,78,8421
flickr_sge_6207200702_22a8e59aaa_o.jpg,10.2561,47.2993,0,47,78,8421
flickr_sge_6207211326_47dd7ed81a_o.jpg,10.2457,47.2804,0,47,78,8421
flickr_sge_6207216556_cf1e399967_o.jpg,10.2483,47.2793,0,47,78,8421
flickr_sge_6221415536_f45bfd89f1_o.jpg,14.2734,46.1619,6,38,0,8685
flickr_sge_6239274766_d1a448539f_o.jpg,14.2283,46.1744,6,38,0,8685
flickr_sge_6258598254_f117455e6e_o_grid_1_0.004_0.004.xml_0_1_0.438973.jpg,10.73947906,47.52407837,0,47,78,8561
flickr_sge_6258613790_cf8572c78e_o_grid_1_0.004_0.004.xml_0_1_0.781138.jpg,10.73976803,47.52325439,0,47,78,8561
flickr_sge_6351505966_bc40bffe75_6108_42645785@N04.jpg,12.2514,46.5812,4,53,93,8716
flickr_sge_6413558095_0d1cf85084_o_grid_1_0.004_0.004.xml_0_0_0.423981.jpg,6.828808308,45.92409515,3,33,25,8346
flickr_sge_6478312253_f1671ffdae_7011_99533252@N00.jpg,11.449,46.3475,4,45,102,8412
flickr_sge_6478314407_a095bc089b_7027_99533252@N00.jpg,11.4437,46.3539,4,45,102,8412
flickr_sge_6478315949_d06303b7fa_o.jpg,11.4439,46.3543,4,45,102,8412
flickr_sge_6533366543_307ce8d2b4_7024_32729112@N02.jpg,10.594,47.5655,0,47,78,8558
flickr_sge_6559814505_a1296c0920_o.jpg,10.716,47.559,2,6,114,8561
flickr_sge_6594762039_dc1d4397f7_o.jpg,15.4368,47.0757,0,41,35,8750
flickr_sge_6594768857_e92d3874c6_o.jpg,15.437,47.0763,0,41,35,8750
flickr_sge_6631486963_1890483dff_o.jpg,13.6042,46.4082,6,8,0,8718
flickr_sge_6631492615_6bee1a4c4a_o.jpg,13.6042,46.4082,6,8,0,8718
flickr_sge_6637365095_44fce502e9_o.jpg,13.7434,46.4328,6,18,0,8718
flickr_sge_6637366897_58ccf9f833_o_grid_1_0.008_0.008.xml_1_0_1.21766.jpg,13.73935413,46.42887115,6,18,0,8718
flickr_sge_6637369585_4d5bacac0f_o.jpg,13.7434,46.4328,6,18,0,8718
flickr_sge_6642877673_1324bb0a98_o_grid_1_0.004_0.004.xml_1_0_1.02837.jpg,10.44168663,47.50501251,0,47,78,8558
flickr_sge_6642879031_70f0cf696b_o.jpg,10.4586,47.5051,0,47,78,8558
flickr_sge_6642882823_9c49d48861_o.jpg,10.4671,47.4973,0,47,78,8558
flickr_sge_6642885727_2100bdf261_o_grid_1_0.004_0.004.xml_1_1_1.14263.jpg,10.45450783,47.51012802,0,47,78,8558
flickr_sge_6647851399_bc241a0c81_7147_42645785@N04.jpg,11.5042,47.5602,2,6,116,8562
flickr_sge_6652582691_a7f0a8e078_o.jpg,10.4526,47.5121,0,47,78,8558
flickr_sge_6652588625_12625f9c28_o.jpg,10.3904,47.5105,0,47,78,8558
flickr_sge_6663363937_f1d35103eb_o.jpg,11.9851,46.2468,4,53,93,8381
flickr_sge_6665926167_8c13b176c3_o.jpg,11.9841,46.2502,4,53,93,8381
flickr_sge_6665946455_dc9bef5418_o_grid_1_0.004_0.004.xml_0_0_0.78582.jpg,11.98258209,46.25237274,4,53,93,8381
flickr_sge_6680933185_9b7ae84f16_o_grid_1_0.004_0.004.xml_0_1_0.761473.jpg,10.54488277,47.48607254,0,47,78,8558
flickr_sge_6680935135_753bcd3da6_o.jpg,10.5429,47.4842,0,47,78,8558
flickr_sge_6700957763_fca424f222_o.jpg,10.5429,47.4842,0,47,78,8558
flickr_sge_6700960375_3591d14f1c_o.jpg,10.5423,47.4845,0,47,78,8558
flickr_sge_6700962317_0af8bbcd91_o.jpg,10.5422,47.4846,0,47,78,8558
flickr_sge_6750644711_f0b5621ea9_o_grid_1_0.004_0.004.xml_0_0_0.922842.jpg,10.54517555,47.48721695,0,47,78,8558
flickr_sge_6750647523_744e7704f7_o_grid_1_0.004_0.004.xml_0_1_0.339542.jpg,10.54925728,47.48666763,0,47,78,8558
flickr_sge_6766318205_781c6253e5_o_grid_1_0.004_0.004.xml_1_0_0.898825.jpg,11.19402599,46.65969467,4,45,19,8416
flickr_sge_6792874269_122d214617_o.jpg,15.7957,47.5823,0,41,88,8866
flickr_sge_6795327634_51847d7d68_o.jpg,10.2002,47.3386,0,54,58,8421
flickr_sge_6795327838_dbf4a35945_o_grid_1_0.004_0.004.xml_0_0_0.720079.jpg,10.19742298,47.34155273,0,54,58,8421
flickr_sge_6807246990_a311761ed1_o.jpg,10.9874,47.4606,2,6,116,8561
flickr_sge_6809533299_9a4b09ccbd_o.jpg,10.9852,47.4203,2,6,116,8561
flickr_sge_6817021639_2158d58291_o.jpg,7.56354,44.156,4,29,97,6780
flickr_sge_6825902040_c9e5e106a9_o.jpg,10.25,47.148,0,47,72,8421
flickr_sge_6826134124_fb4dee8719_7182_28947186@N00.jpg,15.0938,47.6502,0,41,75,8867
flickr_sge_6836944275_61abdd1b16_7011_43563866@N02.jpg,14.852,47.5744,0,41,73,8865
flickr_sge_6852360153_d36f5a239b_7164_28947186@N00.jpg,15.3783,47.6813,0,41,59,8867
flickr_sge_6862736408_4b50c71540_o.jpg,11.1455,47.5073,2,6,116,8561
flickr_sge_6874710284_b3e6f8d4a5_o_grid_1_0.004_0.004.xml_0_1_1.14268.jpg,12.00633144,46.52840805,4,53,93,8415
flickr_sge_6941442427_cb2f126d67_o.jpg,10.1958,47.3429,0,54,58,8421
flickr_sge_6941442913_5f8c879ee3_o_grid_1_0.004_0.004.xml_0_1_1.15203.jpg,10.18800449,47.35642242,0,54,58,8421
flickr_sge_6972026435_30133266d2_o.jpg,10.2497,47.1478,0,47,72,8421
flickr_sge_6982905043_6c26f39203_o.jpg,10.4485,47.4847,0,47,78,8558
flickr_sge_7002713641_83501a95cb_o.jpg,8.5066,45.9735,4,29,92,8350
flickr_sge_7002714687_349c484257_o.jpg,8.50764,45.9739,4,29,92,8350
flickr_sge_7124091743_40a73e523b_o.jpg,13.6938,47.3928,0,41,75,8841
flickr_sge_7155396163_425d713ec1_o.jpg,13.6491,47.5633,0,48,61,8841
flickr_sge_7155439447_a9a26d5811_o_grid_1_0.004_0.004.xml_0_1_0.864816.jpg,13.65084553,47.56477737,0,48,61,8841
flickr_sge_7155783595_4348947a1a_7242_63304627@N03_grid_1_0.008_0.008.xml_0_1_0.950022.jpg,11.46058655,46.54496765,4,45,19,8414
flickr_sge_7165372361_e791df53f1_o.jpg,15.8271,47.7591,0,20,77,8868
flickr_sge_7167188371_f339624c65_7103_8250978@N04.jpg,8.01897,47.8641,2,3,31,8535
flickr_sge_7198457248_40775cb0f9_o.jpg,10.2172,47.3513,0,54,58,8421
flickr_sge_7212195440_2477f6843b_7218_64077378@N06.jpg,10.346,47.4148,2,6,114,8558
flickr_sge_7239766376_d299795801_o.jpg,15.0995,47.8406,0,20,82,8867
flickr_sge_7239782266_2ba290de23_o.jpg,15.1013,47.8413,0,20,82,8867
flickr_sge_7247597708_cc23fc8e0e_o.jpg,12.1106,47.2196,0,35,90,8730
flickr_sge_7257590876_cfabb1cb1c_7241_58191568@N03.jpg,10.8446,47.3605,0,47,66,8561
flickr_sge_7273613530_42b86bf503_o.jpg,11.5167,47.6585,2,6,116,8564
flickr_sge_7313167302_0da484f40b_o_grid_1_0.008_0.008.xml_0_0_0.973799.jpg,10.96867752,47.38799286,0,47,78,8561
flickr_sge_7319055160_294550e366_o_grid_1_0.004_0.004.xml_0_1_1.287.jpg,11.21810818,47.4977417,2,6,116,8561
flickr_sge_7340645666_ab6b7ea62b_o_grid_1_0.004_0.004.xml_1_1_0.778334.jpg,13.65090275,47.56088257,0,48,61,8841
flickr_sge_7342821304_9ddd8f6907_8011_28947186@N00.jpg,14.0167,47.5727,0,41,75,8841
flickr_sge_7420508824_3c62cba4ec_o.jpg,8.45449,45.8816,4,29,92,8350
flickr_sge_7420513044_811ae3a9f4_o.jpg,8.45449,45.8816,4,29,92,8350
flickr_sge_7432697222_6f8be62229_7250_71041449@N00.jpg,7.07372,45.7466,4,0,118,8328
flickr_sge_7432701238_16037a12c8_8142_71041449@N00_grid_1_0.004_0.004.xml_1_1_0.898825.jpg,7.075831413,45.74447632,4,0,118,8328
flickr_sge_7461819936_65623c2db0_o.jpg,11.3379,47.449,2,6,116,8561
flickr_sge_7583908702_a2ddfc3e76_8294_82313941@N08.jpg,11.1565,47.4876,2,6,116,8561
flickr_sge_7623026224_2031f21800_o.jpg,13.7804,46.3159,6,44,0,8718
flickr_sge_7638336580_3f0bf17a3e_o.jpg,9.5675,46.2492,4,19,100,8376
flickr_sge_7655164750_57acaabded_o.jpg,11.2177,46.9931,4,45,19,8422
flickr_sge_7675451000_615bc09bef_7111_63866672@N08.jpg,10.2267,47.3502,0,54,58,8421
flickr_sge_7675453842_33a4cb859b_7261_63866672@N08.jpg,10.2244,47.3555,2,6,114,8421
flickr_sge_7678834264_eb7e1cee9d_o.jpg,11.5753,46.4104,4,45,19,8412
flickr_sge_7689274926_e873b1ab9e_7111_42645785@N04.jpg,11.3038,47.6846,2,6,116,8563
flickr_sge_7696624614_a486e34fc6_o.jpg,11.1646,46.9563,4,45,19,8422
flickr_sge_7696625310_b96d1939a9_o.jpg,11.1646,46.9563,4,45,19,8422
flickr_sge_7696626302_565381e522_o.jpg,11.1646,46.9563,4,45,19,8422
flickr_sge_7705821224_32ab285a9d_7252_53913744@N03.jpg,11.3423,45.9786,4,45,102,8378
flickr_sge_7710973714_01743f6e73_7116_25959337@N00.jpg,11.1085,47.4929,2,6,116,8561
flickr_sge_7759246242_02fa57e5e8_o.jpg,10.4916,46.7077,4,45,19,8410
flickr_sge_7759284768_926b745e87_o.jpg,10.4917,46.7078,4,45,19,8410
flickr_sge_7759333184_e0f136d719_o_grid_1_0.004_0.004.xml_1_0_0.601841.jpg,10.48765087,46.7059288,4,45,19,8410
flickr_sge_7776664278_f94ef46763_8300_28947186@N00.jpg,14.9536,47.5347,0,41,73,8865
flickr_sge_7790754372_ec8801a6d0_o.jpg,13.6806,46.4545,0,9,85,8720
flickr_sge_7790774636_3b53096945_o.jpg,13.6845,46.4578,0,9,85,8720
flickr_sge_7800884284_d2a1dc33f6_o.jpg,13.7268,46.4458,6,18,0,8720
flickr_sge_7806979104_b4c703f5b8_8292_51380607@N06.jpg,14.1456,46.6099,0,9,70,8723
flickr_sge_7806982836_738c6e149d_8446_51380607@N06.jpg,14.1441,46.6091,0,9,70,8723
flickr_sge_7818145930_032dd3656a_8305_53972186@N06.jpg,7.63388,45.9338,4,0,118,8347
flickr_sge_7838909292_e1328df4bc_8437_78456006@N02.jpg,10.9394,47.372,0,47,78,8561
flickr_sge_7878425594_42c45e9ef3_7132_73324698@N00_grid_1_0.008_0.008.xml_1_0_0.43217.jpg,10.91096306,47.40616608,0,47,78,8561
flickr_sge_7889958230_008f8c8d58_8441_77428038@N00_grid_1_0.004_0.004.xml_1_0_0.745976.jpg,11.40663338,47.72276306,2,6,116,8564
flickr_sge_7928985002_2e7dfe45ce_o_grid_1_0.004_0.004.xml_1_0_0.286834.jpg,9.776837349,47.50384903,0,54,58,8557
flickr_sge_7937825786_cc2149c27f_o.jpg,13.647,47.5616,0,48,61,8841
flickr_sge_7937832792_b4418cd59f_8438_77295011@N06.jpg,13.6468,47.5612,0,48,61,8841
flickr_sge_7937884262_2c5ef2f930_o.jpg,13.6458,47.5622,0,48,61,8841
flickr_sge_7937897280_96b43e410c_8310_77295011@N06.jpg,13.6468,47.5612,0,48,61,8841
flickr_sge_7937899962_3c13ea1ec0_8300_77295011@N06.jpg,13.6468,47.5612,0,48,61,8841
flickr_sge_7943393864_0f85421741_8035_77295011@N06.jpg,13.6425,47.5602,0,48,61,8841
flickr_sge_7943398228_121c5e5a25_8454_77295011@N06.jpg,13.6425,47.5602,0,48,61,8841
flickr_sge_7943569914_764d288f5c_8170_77295011@N06_grid_1_0.004_0.004.xml_1_0_1.14268.jpg,13.64090252,47.55877304,0,48,61,8841
flickr_sge_7943625982_a088b15947_8181_77295011@N06.jpg,13.6428,47.5607,0,48,61,8841
flickr_sge_7943637672_c9ae2708ee_o.jpg,13.6433,47.5611,0,48,61,8841
flickr_sge_7954621452_4aa7f60679_o.jpg,10.944,46.1451,4,45,102,8380
flickr_sge_7956222336_d3bf032fbe_o.jpg,10.9446,46.1442,4,45,102,8380
flickr_sge_7961873016_a4122da6c6_o_grid_1_0.004_0.004.xml_0_0_0.548335.jpg,13.76686001,46.44456482,6,18,0,8720
flickr_sge_7973137612_377dc79d67_o.jpg,10.4685,47.4381,0,47,78,8558
flickr_sge_7996164230_a3647b8e24_o.jpg,12.0959,46.7971,4,45,19,8716
flickr_sge_7996168708_86e4bd2e5a_o.jpg,12.0983,46.7936,4,45,19,8716
flickr_sge_8009553693_2970c54d3a_o.jpg,11.0507,47.439,2,6,116,8561
flickr_sge_8009555815_6952217842_o.jpg,11.051,47.4393,2,6,116,8561
flickr_sge_8009559025_4813436881_o.jpg,11.0503,47.4385,2,6,116,8561
flickr_sge_8009560095_57f6b1ce11_o.jpg,11.0498,47.4377,2,6,116,8561
flickr_sge_8009560979_e2bd2f0239_o.jpg,11.0498,47.4377,2,6,116,8561
flickr_sge_8009561832_acc09aee5b_o.jpg,11.0507,47.439,2,6,116,8561
flickr_sge_8009562680_47bc2b89fc_o.jpg,11.0503,47.4393,2,6,116,8561
flickr_sge_8009563620_0100252974_o.jpg,11.051,47.4393,2,6,116,8561
flickr_sge_8009563957_6643929ba2_o.jpg,11.0623,47.441,2,6,116,8561
flickr_sge_8009566000_03dac36388_o.jpg,11.051,47.4393,2,6,116,8561
flickr_sge_8009569024_2c47c8e31b_o.jpg,11.0495,47.4367,2,6,116,8561
flickr_sge_8009569940_25f75c30aa_o.jpg,11.0485,47.4373,2,6,116,8561
flickr_sge_8009570380_e13d358f26_o.jpg,11.0485,47.4375,2,6,116,8561
flickr_sge_8009570648_a2e08fe170_o.jpg,11.0482,47.4375,2,6,116,8561
flickr_sge_8012533603_0fa340ecd7_8448_77295011@N06.jpg,14.1877,47.8489,0,48,68,8844
flickr_sge_8014871551_b6431775f4_8438_77295011@N06.jpg,11.5585,46.5689,4,45,19,8414
flickr_sge_8020376018_6ec9fc0459_o.jpg,11.2168,46.4386,4,45,19,8411
flickr_sge_8032131498_c4f0f50107_8031_67248347@N08_grid_1_0.004_0.004.xml_0_0_1.17601.jpg,14.85706806,47.56476974,0,41,73,8865
flickr_sge_8039708231_af75e4a769_o_grid_1_0.004_0.004.xml_0_1_0.772703.jpg,10.91127205,46.93717194,0,47,66,8422
flickr_sge_8039708553_c6006615e1_o_grid_1_0.004_0.004.xml_0_1_0.756042.jpg,10.90494061,46.93778229,0,47,66,8422
flickr_sge_8039708997_ed6e3f2e99_o.jpg,10.8853,46.9515,0,47,66,8422
flickr_sge_8058104590_cf709d1765_8182_32793090@N00.jpg,9.51914,47.1343,5,50,0,8420
flickr_sge_8068068809_d887067701_8450_37300257@N03_grid_1_0.008_0.008.xml_1_0_0.520663.jpg,7.615366459,45.91839218,4,0,118,8347
flickr_sge_8071114610_7f7b734c3c_o.jpg,11.8876,46.5426,4,45,19,8415
flickr_sge_8071121567_2548cb5943_o_grid_1_0.004_0.004.xml_1_1_0.524623.jpg,11.88974857,46.54056931,4,45,19,8415
flickr_sge_8076850913_9e8a788475_8191_37866249@N07.jpg,12.1979,46.888,4,45,19,8728
flickr_sge_8076851723_99e4ce3209_o.jpg,12.1985,46.8884,4,45,19,8728
flickr_sge_8085328311_daacdde712_o.jpg,11.94,46.6144,4,45,19,8417
flickr_sge_8108684877_1d82cb3c8d_8194_98381303@N00.jpg,10.2285,47.3486,2,6,114,8421
flickr_sge_8116024998_ee46e52ff9_o.jpg,10.8778,45.8675,4,45,102,8378
flickr_sge_8116669166_aa14f3fe54_o_grid_1_0.004_0.004.xml_1_0_0.448048.jpg,13.69100285,47.5212326,0,41,75,8841
flickr_sge_8116687852_c8da7138ea_8466_77295011@N06_grid_1_0.004_0.004.xml_0_1_0.884749.jpg,13.69181347,47.52536774,0,41,75,8841
flickr_sge_8116692957_73a6390e6d_8185_77295011@N06.jpg,13.6902,47.5237,0,41,75,8841
flickr_sge_8116694653_c4dcbec8e7_o_grid_1_0.004_0.004.xml_1_0_0.884749.jpg,13.68931961,47.52239227,0,41,75,8841
flickr_sge_8116699512_3a0307f0e7_8044_77295011@N06_grid_1_0.004_0.004.xml_0_1_0.884749.jpg,13.69178867,47.52508163,0,41,75,8841
flickr_sge_8116699567_9c2f591942_8323_77295011@N06.jpg,13.6906,47.524,0,41,75,8841
flickr_sge_8116706341_53a6700098_o.jpg,13.6917,47.5244,0,41,75,8841
flickr_sge_8116713136_283d649fd8_8471_77295011@N06.jpg,13.6908,47.524,0,41,75,8841
flickr_sge_8116723073_ef7822d5cc_8331_77295011@N06.jpg,13.6902,47.5271,0,41,75,8841
flickr_sge_8116723650_b8eb2592d8_o.jpg,13.6897,47.5243,0,41,75,8841
flickr_sge_8116782508_a7df4e38f7_8473_77295011@N06.jpg,13.6929,47.529,0,41,75,8841
flickr_sge_8118837613_bd4f7be4d5_8470_77295011@N06.jpg,13.6905,47.5277,0,41,75,8841
flickr_sge_8118841915_637ab08d07_o.jpg,13.6907,47.5247,0,41,75,8841
flickr_sge_8161024242_5a5dba3eea_o.jpg,11.6764,47.6326,2,6,116,8564
flickr_sge_8161106572_5eec0d66b7_o.jpg,11.643,47.6387,2,6,116,8564
flickr_sge_8161107610_22eec15260_o.jpg,11.6423,47.6385,2,6,116,8564
flickr_sge_8161110136_72d4cb3703_o.jpg,11.6385,47.639,2,6,116,8564
flickr_sge_8161113160_ef02afed84_o.jpg,11.6432,47.6522,2,6,116,8564
flickr_sge_8161185265_cb30a67dd7_o.jpg,11.6552,47.6589,2,6,116,8564
flickr_sge_8161193667_0149c052ca_o.jpg,11.6661,47.6662,2,6,116,8564
flickr_sge_8161220138_0e2c025de7_o.jpg,11.6566,47.6594,2,6,116,8564
flickr_sge_8161225552_5971d38005_o.jpg,11.6661,47.6662,2,6,116,8564
flickr_sge_8161511939_f54892e2c9_o.jpg,11.4658,47.653,2,6,116,8564
flickr_sge_8167690545_15a155c2f9_o.jpg,10.4672,47.4503,0,47,78,8558
flickr_sge_8169787420_c8723b0cb4_7133_23588227@N04.jpg,10.7019,47.0756,0,47,72,8422
flickr_sge_8183401089_3f3f5162b2_o.jpg,10.2357,47.3778,2,6,114,8558
flickr_sge_8183403399_f4cc8abded_o.jpg,10.2372,47.3782,2,6,114,8558
flickr_sge_8183445398_87f426a930_o.jpg,10.2377,47.3784,2,6,114,8558
